event,date,player,elo,color,opponent,result,avg_cp_loss,std_cp_loss
TCh-HUN 2007-8,2008.03.02,"Polgar,Ju",2708.0,white,"Alekseev,Evgeny",draw,19.347826086956523,24.095117123333218
TCh-HUN 2007-8,2008.03.02,"Alekseev,Evgeny",2716.0,black,"Polgar,Ju",draw,15.363636363636363,27.782508320794964
TCh-HUN 2007-8,2008.05.18,"Polgar,Ju",2708.0,white,"Sikula,V",won,20.566666666666666,23.408948906110435
TCh-HUN 2007-8,2008.05.18,"Sikula,V",2550.0,black,"Polgar,Ju",lost,32.241379310344826,44.180394444480875
TCh-HUN 2008-9,2008.11.02,"Khenkin,I",2647.0,white,"Polgar,Ju",won,32.483870967741936,39.25012510170483
TCh-HUN 2008-9,2008.11.02,"Polgar,Ju",2711.0,black,"Khenkin,I",lost,58.3,64.4660892769731
38th Olympiad,2008.11.13,"Polgar,Ju",2711.0,white,"Ghaem Maghami,E",draw,22.8,37.252650912384745
38th Olympiad,2008.11.13,"Ghaem Maghami,E",2599.0,black,"Polgar,Ju",draw,22.75,40.4662925573042
38th Olympiad,2008.11.14,"Polgar,Ju",2711.0,white,"Sveshnikov,E",won,29.875,117.53710259365386
38th Olympiad,2008.11.14,"Sveshnikov,E",2525.0,black,"Polgar,Ju",lost,22.450704225352112,35.69108017039298
38th Olympiad,2008.11.15,"Laznicka,V",2591.0,white,"Polgar,Ju",draw,16.0,43.858864554386265
38th Olympiad,2008.11.15,"Polgar,Ju",2711.0,black,"Laznicka,V",draw,10.45,19.566489209871044
38th Olympiad,2008.11.16,"Polgar,Ju",2711.0,white,"Istratescu,A",draw,39.77777777777778,102.88897459628232
38th Olympiad,2008.11.16,"Istratescu,A",2633.0,black,"Polgar,Ju",draw,37.354838709677416,61.26281216207957
38th Olympiad,2008.11.17,"Karjakin,Sergey",2730.0,white,"Polgar,Ju",won,20.674418604651162,41.59255352082762
38th Olympiad,2008.11.17,"Polgar,Ju",2711.0,black,"Karjakin,Sergey",lost,32.88095238095238,40.69117277678432
38th Olympiad,2008.11.19,"Polgar,Ju",2711.0,white,"Escobar Forero,A",lost,51.5,91.0596350907313
38th Olympiad,2008.11.19,"Escobar Forero,A",2482.0,black,"Polgar,Ju",won,36.09090909090909,91.28323010922409
38th Olympiad,2008.11.21,"Godena,M",2517.0,white,"Polgar,Ju",won,45.0,71.965832733882
38th Olympiad,2008.11.21,"Polgar,Ju",2711.0,black,"Godena,M",lost,65.5,95.49563689858645
38th Olympiad,2008.11.25,"Aleksandrov,A",2617.0,white,"Polgar,Ju",lost,60.916666666666664,112.26268178794867
38th Olympiad,2008.11.25,"Polgar,Ju",2711.0,black,"Aleksandrov,A",won,19.333333333333332,21.761331658599286
Unive Crown,2009.10.18,"Polgar,Ju",2687.0,white,"Tiviakov,S",draw,6.023255813953488,12.221765510366051
Unive Crown,2009.10.18,"Tiviakov,S",2670.0,black,"Polgar,Ju",draw,6.465116279069767,11.714329998427592
Unive Crown,2009.10.19,"Ivanchuk,V",2756.0,white,"Polgar,Ju",draw,16.861538461538462,27.928963143097896
Unive Crown,2009.10.19,"Polgar,Ju",2687.0,black,"Ivanchuk,V",draw,15.815384615384616,34.58496441105021
Unive Crown,2009.10.22,"Tiviakov,S",2670.0,white,"Polgar,Ju",won,26.3,29.732305662359924
Unive Crown,2009.10.22,"Polgar,Ju",2687.0,black,"Tiviakov,S",lost,40.95,42.860208818903345
Unive Crown,2009.10.23,"Giri,A",2552.0,white,"Polgar,Ju",draw,24.23076923076923,30.13470742708441
Unive Crown,2009.10.23,"Polgar,Ju",2687.0,black,"Giri,A",draw,21.46153846153846,25.4954457007382
Champions Showdown G5,2017.11.12,"Dominguez Perez,L",2739.0,white,"So,W",won,43.31578947368421,64.07237078539347
Champions Showdown G5,2017.11.12,"So,W",2788.0,black,"Dominguez Perez,L",lost,91.88888888888889,127.08435032987119
9th London Classic 2017,2017.12.01,"So,W",2788.0,white,"Vachier Lagrave,M",draw,5.523809523809524,10.57228653747076
9th London Classic 2017,2017.12.01,"Vachier Lagrave,M",2789.0,black,"So,W",draw,4.9,9.412226091632096
9th London Classic 2017,2017.12.03,"So,W",2788.0,white,"Nepomniachtchi,I",draw,43.0,46.708104851551504
9th London Classic 2017,2017.12.03,"Nepomniachtchi,I",2729.0,black,"So,W",draw,35.6875,52.32317692715151
9th London Classic 2017,2017.12.04,"Nakamura,Hi",2781.0,white,"So,W",draw,17.333333333333332,26.39684925883487
9th London Classic 2017,2017.12.04,"So,W",2788.0,black,"Nakamura,Hi",draw,12.0,22.20135131022434
9th London Classic 2017,2017.12.05,"So,W",2788.0,white,"Adams,Mi",draw,6.9523809523809526,8.866610403381411
9th London Classic 2017,2017.12.05,"Adams,Mi",2715.0,black,"So,W",draw,10.523809523809524,12.632607270073319
9th London Classic 2017,2017.12.06,"Carlsen,M",2837.0,white,"So,W",draw,18.275862068965516,20.673815775990548
9th London Classic 2017,2017.12.06,"So,W",2788.0,black,"Carlsen,M",draw,16.810344827586206,21.28821666665884
9th London Classic 2017,2017.12.08,"So,W",2788.0,white,"Aronian,L",draw,27.464285714285715,45.135891754675626
9th London Classic 2017,2017.12.08,"Aronian,L",2805.0,black,"So,W",draw,25.037037037037038,39.674118330404326
9th London Classic 2017,2017.12.09,"Caruana,F",2799.0,white,"So,W",draw,21.65,21.095674912170978
9th London Classic 2017,2017.12.09,"So,W",2788.0,black,"Caruana,F",draw,17.3,11.786008654332475
9th London Classic 2017,2017.12.10,"So,W",2788.0,white,"Karjakin,Sergey",draw,12.434782608695652,16.02939171852084
9th London Classic 2017,2017.12.10,"Karjakin,Sergey",2760.0,black,"So,W",draw,10.956521739130435,13.711240266322802
9th London Classic 2017,2017.12.11,"Anand,V",2782.0,white,"So,W",lost,44.04347826086956,70.94301342006196
9th London Classic 2017,2017.12.11,"So,W",2788.0,black,"Anand,V",won,21.08695652173913,39.912854030051484
80th Tata Steel GpA,2018.01.13,"So,W",2792.0,white,"Mamedyarov,S",draw,13.68421052631579,15.103337489578244
80th Tata Steel GpA,2018.01.13,"Mamedyarov,S",2804.0,black,"So,W",draw,10.444444444444445,10.237307709344408
80th Tata Steel GpA,2018.01.14,"Matlakov,M",2718.0,white,"So,W",draw,10.5,13.466625412478065
80th Tata Steel GpA,2018.01.14,"So,W",2792.0,black,"Matlakov,M",draw,10.3,13.386933928274988
80th Tata Steel GpA,2018.01.15,"So,W",2792.0,white,"Karjakin,Sergey",draw,8.88888888888889,11.229370660553457
80th Tata Steel GpA,2018.01.15,"Karjakin,Sergey",2753.0,black,"So,W",draw,10.944444444444445,21.613967249140394
80th Tata Steel GpA,2018.01.16,"Caruana,F",2811.0,white,"So,W",draw,31.657894736842106,39.91192693114855
80th Tata Steel GpA,2018.01.16,"So,W",2792.0,black,"Caruana,F",draw,29.894736842105264,38.08493933142229
80th Tata Steel GpA,2018.01.17,"So,W",2792.0,white,"Adhiban,Baskaran",won,26.685714285714287,52.59047791517908
80th Tata Steel GpA,2018.01.17,"Adhiban,Baskaran",2655.0,black,"So,W",lost,36.46376811594203,78.95468884207656
80th Tata Steel GpA,2018.01.19,Wei Yi,2743.0,white,"So,W",lost,48.67741935483871,78.51870009308618
80th Tata Steel GpA,2018.01.19,"So,W",2792.0,black,Wei Yi,won,26.677419354838708,40.61414587250572
80th Tata Steel GpA,2018.01.20,"So,W",2792.0,white,"Giri,A",draw,8.566666666666666,8.151414328541737
80th Tata Steel GpA,2018.01.20,"Giri,A",2752.0,black,"So,W",draw,7.275862068965517,8.127842958213996
80th Tata Steel GpA,2018.01.21,"Kramnik,V",2787.0,white,"So,W",draw,13.5,14.656246298270084
80th Tata Steel GpA,2018.01.21,"So,W",2792.0,black,"Kramnik,V",draw,12.777777777777779,11.321344421320855
80th Tata Steel GpA,2018.01.23,"So,W",2792.0,white,"Svidler,P",draw,11.357142857142858,15.379054136144035
80th Tata Steel GpA,2018.01.23,"Svidler,P",2768.0,black,"So,W",draw,7.62962962962963,13.532260899347564
80th Tata Steel GpA,2018.01.24,"Carlsen,M",2834.0,white,"So,W",won,21.353846153846153,41.3463534878901
80th Tata Steel GpA,2018.01.24,"So,W",2792.0,black,"Carlsen,M",lost,33.078125,41.70105839765191
80th Tata Steel GpA,2018.01.26,"So,W",2792.0,white,"Jones,G",won,22.98076923076923,35.6713041234803
80th Tata Steel GpA,2018.01.26,"Jones,G",2640.0,black,"So,W",lost,37.35294117647059,50.98897363671828
80th Tata Steel GpA,2018.01.27,"Anand,V",2767.0,white,"So,W",draw,7.136363636363637,8.899925712383807
80th Tata Steel GpA,2018.01.27,"So,W",2792.0,black,"Anand,V",draw,4.954545454545454,8.519908624815564
80th Tata Steel GpA,2018.01.28,"So,W",2792.0,white,Hou Yifan,won,13.15,16.83233495389157
80th Tata Steel GpA,2018.01.28,Hou Yifan,2680.0,black,"So,W",lost,40.0,49.57078936122297
FIDE Candidates 2018,2018.03.10,"Caruana,F",2784.0,white,"So,W",won,26.869565217391305,23.487840235777295
FIDE Candidates 2018,2018.03.10,"So,W",2799.0,black,"Caruana,F",lost,63.5,63.035884441108045
FIDE Candidates 2018,2018.03.11,"Grischuk,A",2767.0,white,"So,W",won,19.941176470588236,33.80388176149788
FIDE Candidates 2018,2018.03.11,"So,W",2799.0,black,"Grischuk,A",lost,36.96969696969697,33.24334961834572
FIDE Candidates 2018,2018.03.12,"So,W",2799.0,white,Ding Liren,draw,6.851851851851852,9.796838884364705
FIDE Candidates 2018,2018.03.12,Ding Liren,2769.0,black,"So,W",draw,6.076923076923077,12.031762697521401
FIDE Candidates 2018,2018.03.14,"Mamedyarov,S",2809.0,white,"So,W",draw,11.333333333333334,13.506024522882312
FIDE Candidates 2018,2018.03.14,"So,W",2799.0,black,"Mamedyarov,S",draw,9.80952380952381,10.909231772608038
FIDE Candidates 2018,2018.03.15,"So,W",2799.0,white,"Kramnik,V",draw,5.148936170212766,11.145037486271363
FIDE Candidates 2018,2018.03.15,"Kramnik,V",2800.0,black,"So,W",draw,3.702127659574468,8.002432857780034
FIDE Candidates 2018,2018.03.16,"So,W",2799.0,white,"Aronian,L",won,34.470588235294116,56.73557618933937
FIDE Candidates 2018,2018.03.16,"Aronian,L",2794.0,black,"So,W",lost,43.865671641791046,53.54727177084876
FIDE Candidates 2018,2018.03.18,"Karjakin,Sergey",2763.0,white,"So,W",won,14.766666666666667,38.54839670970621
FIDE Candidates 2018,2018.03.18,"So,W",2799.0,black,"Karjakin,Sergey",lost,20.666666666666668,37.90016124269423
FIDE Candidates 2018,2018.03.19,"So,W",2799.0,white,"Caruana,F",draw,10.272727272727273,18.673709808619414
FIDE Candidates 2018,2018.03.19,"Caruana,F",2784.0,black,"So,W",draw,10.814814814814815,19.10019786020657
FIDE Candidates 2018,2018.03.20,"So,W",2799.0,white,"Grischuk,A",draw,6.666666666666667,11.77096238867305
FIDE Candidates 2018,2018.03.20,"Grischuk,A",2767.0,black,"So,W",draw,5.541666666666667,10.420249383878595
FIDE Candidates 2018,2018.03.22,Ding Liren,2769.0,white,"So,W",draw,7.095238095238095,9.536420222368367
FIDE Candidates 2018,2018.03.22,"So,W",2799.0,black,Ding Liren,draw,7.0,11.789826122551595
FIDE Candidates 2018,2018.03.23,"So,W",2799.0,white,"Mamedyarov,S",draw,5.709677419354839,10.17648633318446
FIDE Candidates 2018,2018.03.23,"Mamedyarov,S",2809.0,black,"So,W",draw,5.7,9.808669634563087
FIDE Candidates 2018,2018.03.24,"Kramnik,V",2800.0,white,"So,W",draw,20.0625,25.62827722945887
FIDE Candidates 2018,2018.03.24,"So,W",2799.0,black,"Kramnik,V",draw,21.15625,35.34129080746061
FIDE Candidates 2018,2018.03.26,"So,W",2799.0,white,"Karjakin,Sergey",draw,5.9655172413793105,12.377629316273858
FIDE Candidates 2018,2018.03.26,"Karjakin,Sergey",2763.0,black,"So,W",draw,4.571428571428571,8.491292058122047
ch-USA 2018,2018.04.18,"Zherebukh,Y",2640.0,white,"So,W",lost,32.348837209302324,44.03111147492969
ch-USA 2018,2018.04.18,"So,W",2786.0,black,"Zherebukh,Y",won,22.209302325581394,35.076367277323854
ch-USA 2018,2018.04.19,"So,W",2786.0,white,"Onischuk,Al",won,19.6,31.40081891561793
ch-USA 2018,2018.04.19,"Onischuk,Al",2672.0,black,"So,W",lost,31.705882352941178,38.29262669908622
ch-USA 2018,2018.04.20,"Liang,Awonder",2552.0,white,"So,W",draw,19.5531914893617,32.90657860286162
ch-USA 2018,2018.04.20,"So,W",2786.0,black,"Liang,Awonder",draw,19.382978723404257,34.42880609314746
ch-USA 2018,2018.04.21,"So,W",2786.0,white,"Lenderman,A",draw,23.77777777777778,32.92171784966331
ch-USA 2018,2018.04.21,"Lenderman,A",2599.0,black,"So,W",draw,24.694444444444443,29.537941179706525
ch-USA 2018,2018.04.22,"Xiong,Jeffery",2665.0,white,"So,W",draw,11.083333333333334,18.395915911479435
ch-USA 2018,2018.04.22,"So,W",2786.0,black,"Xiong,Jeffery",draw,8.666666666666666,18.81636403653893
ch-USA 2018,2018.04.23,"So,W",2786.0,white,"Izoria,Z",draw,19.7,33.89705001913883
ch-USA 2018,2018.04.23,"Izoria,Z",2599.0,black,"So,W",draw,17.65,31.639018632062527
ch-USA 2018,2018.04.25,"Shankland,S",2671.0,white,"So,W",draw,2.975,6.385481579332916
ch-USA 2018,2018.04.25,"So,W",2786.0,black,"Shankland,S",draw,2.725,4.914201359325847
ch-USA 2018,2018.04.26,"So,W",2786.0,white,"Caruana,F",draw,7.638888888888889,7.696149028997763
ch-USA 2018,2018.04.26,"Caruana,F",2804.0,black,"So,W",draw,6.916666666666667,6.718031292309113
ch-USA 2018,2018.04.27,"Akobian,V",2647.0,white,"So,W",draw,13.25,16.310145104606928
ch-USA 2018,2018.04.27,"So,W",2786.0,black,"Akobian,V",draw,10.916666666666666,22.45535694562782
ch-USA 2018,2018.04.28,"Robson,R",2660.0,white,"So,W",draw,8.7,17.433970670312984
ch-USA 2018,2018.04.28,"So,W",2786.0,black,"Robson,R",draw,7.689655172413793,12.993641543876338
ch-USA 2018,2018.04.29,"So,W",2786.0,white,"Nakamura,Hi",draw,10.65,22.177184221627417
ch-USA 2018,2018.04.29,"Nakamura,Hi",2787.0,black,"So,W",draw,9.75,21.983800854265397
6th Norway Chess 2018,2018.05.28,"So,W",2778.0,white,"Karjakin,Sergey",draw,11.3125,18.102896004507123
6th Norway Chess 2018,2018.05.28,"Karjakin,Sergey",2782.0,black,"So,W",draw,11.4375,22.525824300492683
6th Norway Chess 2018,2018.05.29,"Aronian,L",2764.0,white,"So,W",draw,6.303030303030303,7.573817933512188
6th Norway Chess 2018,2018.05.29,"So,W",2778.0,black,"Aronian,L",draw,5.666666666666667,8.754796665055371
6th Norway Chess 2018,2018.05.30,"So,W",2778.0,white,"Nakamura,Hi",draw,10.297297297297296,20.981156107667587
6th Norway Chess 2018,2018.05.30,"Nakamura,Hi",2769.0,black,"So,W",draw,10.13888888888889,20.011320098853183
6th Norway Chess 2018,2018.06.01,"Anand,V",2760.0,white,"So,W",draw,3.76,6.5743744949614795
6th Norway Chess 2018,2018.06.01,"So,W",2778.0,black,"Anand,V",draw,2.8,4.656178690729126
6th Norway Chess 2018,2018.06.03,"So,W",2778.0,white,"Carlsen,M",won,31.735294117647058,35.88241321113549
6th Norway Chess 2018,2018.06.03,"Carlsen,M",2843.0,black,"So,W",lost,51.27272727272727,68.09542000674728
6th Norway Chess 2018,2018.06.05,"Mamedyarov,S",2808.0,white,"So,W",draw,10.875,9.406613365074595
6th Norway Chess 2018,2018.06.05,"So,W",2778.0,black,"Mamedyarov,S",draw,8.9375,9.323818624898276
6th Norway Chess 2018,2018.06.06,"So,W",2778.0,white,"Vachier Lagrave,M",draw,10.342857142857143,16.372351008667643
6th Norway Chess 2018,2018.06.06,"Vachier Lagrave,M",2789.0,black,"So,W",draw,9.565217391304348,15.113558804442775
6th Norway Chess 2018,2018.06.07,"Caruana,F",2822.0,white,"So,W",won,41.26315789473684,72.75687133783175
6th Norway Chess 2018,2018.06.07,"So,W",2778.0,black,"Caruana,F",lost,57.0,64.85576512747552
31st Leon GM 2018,2018.07.06,"So,W",2780.0,white,"Praggnanandhaa,R",draw,30.046511627906977,41.18701166255844
31st Leon GM 2018,2018.07.06,"Praggnanandhaa,R",2529.0,black,"So,W",draw,28.186046511627907,37.07268524596881
31st Leon GM 2018,2018.07.06,"Praggnanandhaa,R",2529.0,white,"So,W",lost,75.5,85.63585697591868
31st Leon GM 2018,2018.07.06,"So,W",2780.0,black,"Praggnanandhaa,R",won,52.75,63.474568398165054
31st Leon GM 2018,2018.07.06,"So,W",2780.0,white,"Praggnanandhaa,R",lost,65.75925925925925,147.5138330218039
31st Leon GM 2018,2018.07.06,"Praggnanandhaa,R",2529.0,black,"So,W",won,49.425925925925924,98.19643990149464
31st Leon GM 2018,2018.07.06,"Praggnanandhaa,R",2529.0,white,"So,W",lost,41.9375,65.47658813461496
31st Leon GM 2018,2018.07.06,"So,W",2780.0,black,"Praggnanandhaa,R",won,23.354166666666668,28.619260402257467
31st Leon GM 2018,2018.07.08,"Vallejo Pons,F",2707.0,white,"So,W",draw,18.194444444444443,26.96893217146604
31st Leon GM 2018,2018.07.08,"So,W",2780.0,black,"Vallejo Pons,F",draw,15.914285714285715,22.711068954613836
31st Leon GM 2018,2018.07.08,"Vallejo Pons,F",2707.0,white,"So,W",won,31.923076923076923,46.64590267843887
31st Leon GM 2018,2018.07.08,"So,W",2780.0,black,"Vallejo Pons,F",lost,69.92,104.98492082199233
31st Leon GM 2018,2018.07.08,"So,W",2780.0,white,"Vallejo Pons,F",won,41.4,64.20280367709809
31st Leon GM 2018,2018.07.08,"Vallejo Pons,F",2707.0,black,"So,W",lost,75.58333333333333,81.94201032166319
31st Leon GM 2018,2018.07.08,"So,W",2780.0,white,"Vallejo Pons,F",draw,34.142857142857146,40.69987213538557
31st Leon GM 2018,2018.07.08,"Vallejo Pons,F",2707.0,black,"So,W",draw,28.59259259259259,29.941002802745587
31st Leon GM 2018,2018.07.08,"Vallejo Pons,F",2707.0,white,"So,W",lost,52.24444444444445,56.341875311177276
31st Leon GM 2018,2018.07.08,"So,W",2780.0,black,"Vallejo Pons,F",won,35.06666666666667,49.85775321407449
31st Leon GM 2018,2018.07.08,"So,W",2780.0,white,"Vallejo Pons,F",won,20.413793103448278,19.73709485204378
31st Leon GM 2018,2018.07.08,"Vallejo Pons,F",2707.0,black,"So,W",lost,35.827586206896555,52.86943512120847
6th Sinquefield Cup 2018,2018.08.18,"Mamedyarov,S",2801.0,white,"So,W",won,35.926829268292686,81.84023408041246
6th Sinquefield Cup 2018,2018.08.18,"So,W",2780.0,black,"Mamedyarov,S",lost,50.25,72.1639626129275
6th Sinquefield Cup 2018,2018.08.19,"So,W",2780.0,white,"Nakamura,Hi",draw,11.904761904761905,13.992871524985114
6th Sinquefield Cup 2018,2018.08.19,"Nakamura,Hi",2777.0,black,"So,W",draw,11.095238095238095,13.766435240432614
6th Sinquefield Cup 2018,2018.08.20,"Vachier Lagrave,M",2779.0,white,"So,W",draw,5.685714285714286,10.146840264187604
6th Sinquefield Cup 2018,2018.08.20,"So,W",2780.0,black,"Vachier Lagrave,M",draw,5.647058823529412,12.574208787975433
6th Sinquefield Cup 2018,2018.08.21,"So,W",2780.0,white,"Karjakin,Sergey",draw,11.578947368421053,17.613738027829847
6th Sinquefield Cup 2018,2018.08.21,"Karjakin,Sergey",2773.0,black,"So,W",draw,11.72972972972973,19.372101211080828
6th Sinquefield Cup 2018,2018.08.22,"Carlsen,M",2842.0,white,"So,W",draw,15.317073170731707,22.877658741279685
6th Sinquefield Cup 2018,2018.08.22,"So,W",2780.0,black,"Carlsen,M",draw,18.390243902439025,37.51349548952951
6th Sinquefield Cup 2018,2018.08.24,"So,W",2780.0,white,"Anand,V",draw,11.017857142857142,18.030223704567135
6th Sinquefield Cup 2018,2018.08.24,"Anand,V",2768.0,black,"So,W",draw,10.454545454545455,18.72947912862907
6th Sinquefield Cup 2018,2018.08.25,"Aronian,L",2767.0,white,"So,W",draw,8.891304347826088,11.834416024734928
6th Sinquefield Cup 2018,2018.08.25,"So,W",2780.0,black,"Aronian,L",draw,10.217391304347826,16.592183916162163
6th Sinquefield Cup 2018,2018.08.26,"Grischuk,A",2766.0,white,"So,W",draw,23.423076923076923,28.183701068475017
6th Sinquefield Cup 2018,2018.08.26,"So,W",2780.0,black,"Grischuk,A",draw,22.96,25.641341618565903
6th Sinquefield Cup 2018,2018.08.27,"So,W",2780.0,white,"Caruana,F",draw,9.4,11.92644121270046
6th Sinquefield Cup 2018,2018.08.27,"Caruana,F",2822.0,black,"So,W",draw,8.72,10.912451603558203
Sinquefield GCT TB 2018,2018.08.28,"So,W",2780.0,white,"Caruana,F",draw,7.260869565217392,7.490384510385402
Sinquefield GCT TB 2018,2018.08.28,"Caruana,F",2822.0,black,"So,W",draw,6.565217391304348,11.021031621233075
Sinquefield GCT TB 2018,2018.08.28,"Caruana,F",2822.0,white,"So,W",won,22.384615384615383,38.70954654969288
Sinquefield GCT TB 2018,2018.08.28,"So,W",2780.0,black,"Caruana,F",lost,36.333333333333336,62.34995060037563
43rd Olympiad 2018,2018.09.24,"So,W",2776.0,white,"Sanchez Alvarez,R",won,22.291666666666668,35.998239733199306
43rd Olympiad 2018,2018.09.24,"Sanchez Alvarez,R",2391.0,black,"So,W",lost,56.34782608695652,116.65057770059606
43rd Olympiad 2018,2018.09.25,"So,W",2776.0,white,"Oboladze,Luka",won,24.0,34.30951554806417
43rd Olympiad 2018,2018.09.25,"Oboladze,Luka",2340.0,black,"So,W",lost,35.853658536585364,43.567475548159784
43rd Olympiad 2018,2018.09.26,"So,W",2776.0,white,"L'Ami,E",won,27.452380952380953,35.53147657590941
43rd Olympiad 2018,2018.09.26,"L'Ami,E",2639.0,black,"So,W",lost,34.97560975609756,31.34192843918086
43rd Olympiad 2018,2018.09.27,"Harikrishna,P",2743.0,white,"So,W",draw,12.5,14.76713180743579
43rd Olympiad 2018,2018.09.27,"So,W",2776.0,black,"Harikrishna,P",draw,10.863636363636363,14.197616491847736
43rd Olympiad 2018,2018.09.28,"Rodshtein,M",2674.0,white,"So,W",draw,14.928571428571429,26.503721982234204
43rd Olympiad 2018,2018.09.28,"So,W",2776.0,black,"Rodshtein,M",draw,14.585365853658537,19.781705775861102
43rd Olympiad 2018,2018.09.30,"So,W",2776.0,white,"Stojanovic,Da",won,19.333333333333332,32.601976763516795
43rd Olympiad 2018,2018.09.30,"Stojanovic,Da",2492.0,black,"So,W",lost,54.08695652173913,65.95776846719438
43rd Olympiad 2018,2018.10.01,"So,W",2776.0,white,"Bosiocic,Mari",won,25.41176470588235,54.526905202876314
43rd Olympiad 2018,2018.10.01,"Bosiocic,Mari",2600.0,black,"So,W",lost,53.625,51.93971866500626
43rd Olympiad 2018,2018.10.02,"Radjabov,T",2751.0,white,"So,W",won,19.243243243243242,44.66415541203664
43rd Olympiad 2018,2018.10.02,"So,W",2776.0,black,"Radjabov,T",lost,37.47222222222222,59.268919206871125
43rd Olympiad 2018,2018.10.03,"So,W",2776.0,white,"Wojtaszek,R",draw,8.73076923076923,15.781905475383038
43rd Olympiad 2018,2018.10.03,"Wojtaszek,R",2727.0,black,"So,W",draw,8.794871794871796,15.76702089998255
43rd Olympiad 2018,2018.10.04,"So,W",2776.0,white,"Sargissian,G",draw,16.61904761904762,19.93674805234029
43rd Olympiad 2018,2018.10.04,"Sargissian,G",2691.0,black,"So,W",draw,16.4,26.920995523940043
43rd Olympiad 2018,2018.10.05,Yu Yangyi,2765.0,white,"So,W",draw,6.589743589743589,11.495189514989992
43rd Olympiad 2018,2018.10.05,"So,W",2776.0,black,Yu Yangyi,draw,5.2631578947368425,7.852871451112697
chess.com IoM Masters,2018.10.20,"So,W",2776.0,white,"Krishna,CRG",draw,46.02777777777778,59.35836836589874
